age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churn,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,value_per_hour,activity_status,age_group
32,Male,Premium,28.61,22,North America,Tablet,17.99,False,Credit Card,4,1.24,Romance,1.59,Intermittent,26-35
38,Male,Basic,6.95,17,South America,Tablet,8.99,False,Credit Card,5,0.39,Documentary,0.77,Intermittent,36-50
27,Female,Standard,1.04,54,South America,Tablet,13.99,True,Crypto,3,0.02,Romance,0.07,Dormant,26-35
49,Male,Standard,10.66,38,Asia,Tv,13.99,True,Paypal,3,0.27,Drama,0.76,Dormant,36-50
47,Male,Premium,20.61,56,Oceania,Desktop,17.99,False,Credit Card,1,0.36,Romance,1.15,Dormant,36-50
59,Male,Premium,12.39,29,Oceania,Tablet,17.99,False,Credit Card,2,0.41,Action,0.69,Intermittent,51+
64,Female,Basic,2.11,31,Africa,Tablet,8.99,True,Debit Card,4,0.07,Documentary,0.23,Dormant,51+
56,Male,Premium,3.93,27,Asia,Tv,17.99,False,Paypal,4,0.14,Drama,0.22,Intermittent,51+
41,Male,Premium,1.34,4,Europe,Laptop,17.99,False,Paypal,2,0.27,Action,0.07,Active,36-50
65,Male,Basic,4.85,45,Africa,Laptop,8.99,True,Crypto,4,0.11,Romance,0.54,Dormant,51+
59,Other,Premium,7.26,30,Asia,Mobile,17.99,False,Gift Card,4,0.23,Drama,0.4,Intermittent,51+
64,Male,Premium,31.16,47,Oceania,Mobile,17.99,False,Credit Card,5,0.65,Romance,1.73,Dormant,51+
55,Female,Premium,9.76,37,Europe,Desktop,17.99,True,Gift Card,2,0.26,Drama,0.54,Dormant,51+
51,Male,Standard,24.3,38,South America,Desktop,13.99,False,Debit Card,2,0.62,Horror,1.74,Dormant,51+
54,Male,Premium,2.1,50,Oceania,Tablet,17.99,True,Gift Card,1,0.04,Horror,0.12,Dormant,51+
21,Female,Standard,6.2,4,Oceania,Mobile,13.99,False,Debit Card,5,1.24,Action,0.44,Active,18-25
22,Female,Basic,5.12,27,North America,Laptop,8.99,False,Paypal,4,0.18,Romance,0.57,Intermittent,18-25
21,Female,Premium,27.5,26,South America,Tablet,17.99,False,Crypto,2,1.02,Horror,1.53,Intermittent,18-25
49,Female,Standard,10.34,20,Europe,Mobile,13.99,False,Gift Card,3,0.49,Sci-Fi,0.74,Intermittent,36-50
53,Female,Premium,4.37,48,Europe,Tablet,17.99,True,Paypal,3,0.09,Comedy,0.24,Dormant,51+
33,Other,Standard,10.71,25,North America,Laptop,13.99,False,Credit Card,1,0.41,Horror,0.77,Intermittent,26-35
58,Other,Basic,1.03,50,Africa,Mobile,8.99,True,Credit Card,4,0.02,Drama,0.11,Dormant,51+
43,Other,Premium,5.78,11,Africa,Desktop,17.99,False,Paypal,5,0.48,Sci-Fi,0.32,Intermittent,36-50
52,Female,Basic,5.2,20,South America,Tv,8.99,False,Paypal,3,0.25,Horror,0.58,Intermittent,51+
33,Other,Standard,3.76,16,North America,Tv,13.99,False,Debit Card,5,0.22,Comedy,0.27,Intermittent,26-35
70,Other,Premium,7.61,1,South America,Laptop,17.99,False,Credit Card,5,3.81,Drama,0.42,Active,51+
33,Male,Standard,2.53,30,Asia,Tv,13.99,True,Debit Card,3,0.08,Comedy,0.18,Intermittent,26-35
52,Female,Basic,4.47,7,North America,Tablet,8.99,True,Debit Card,3,0.56,Action,0.5,Active,51+
49,Other,Standard,9.01,31,Europe,Laptop,13.99,True,Paypal,3,0.28,Action,0.64,Dormant,36-50
55,Male,Basic,12.56,46,Asia,Laptop,8.99,True,Paypal,1,0.27,Horror,1.4,Dormant,51+
54,Male,Basic,8.46,41,Oceania,Laptop,8.99,True,Paypal,2,0.2,Romance,0.94,Dormant,51+
60,Female,Basic,49.16,11,Europe,Tv,8.99,False,Debit Card,3,4.1,Documentary,5.47,Intermittent,51+
47,Other,Basic,0.29,10,Africa,Mobile,8.99,True,Debit Card,4,0.03,Horror,0.03,Intermittent,36-50
26,Male,Standard,2.87,50,Africa,Desktop,13.99,True,Paypal,3,0.06,Drama,0.21,Dormant,26-35
50,Female,Basic,18.3,25,North America,Mobile,8.99,False,Gift Card,1,0.7,Sci-Fi,2.04,Intermittent,36-50
44,Other,Basic,5.85,5,Asia,Tablet,8.99,False,Paypal,1,0.97,Action,0.65,Active,36-50
60,Male,Standard,15.15,37,Europe,Tv,13.99,True,Crypto,2,0.4,Romance,1.08,Dormant,51+
41,Other,Premium,2.49,26,Europe,Tv,17.99,True,Crypto,2,0.09,Action,0.14,Intermittent,36-50
40,Male,Basic,14.79,15,Europe,Tv,8.99,False,Credit Card,1,0.92,Sci-Fi,1.65,Intermittent,36-50
42,Other,Basic,0.33,43,Oceania,Tv,8.99,True,Gift Card,2,0.01,Documentary,0.04,Dormant,36-50
34,Female,Premium,1.56,8,North America,Tablet,17.99,True,Paypal,3,0.17,Horror,0.09,Intermittent,26-35
24,Other,Basic,2.42,24,Africa,Tablet,8.99,True,Paypal,3,0.1,Horror,0.27,Intermittent,18-25
24,Male,Premium,6.65,7,Europe,Mobile,17.99,False,Crypto,4,0.83,Horror,0.37,Active,18-25
70,Other,Standard,18.5,54,Oceania,Mobile,13.99,False,Debit Card,4,0.34,Action,1.32,Dormant,51+
52,Male,Basic,2.61,51,North America,Desktop,8.99,True,Crypto,5,0.05,Horror,0.29,Dormant,51+
36,Female,Premium,17.33,21,South America,Mobile,17.99,False,Crypto,4,0.79,Drama,0.96,Intermittent,36-50
25,Female,Basic,0.05,52,Africa,Tablet,8.99,True,Debit Card,1,0.0,Action,0.01,Dormant,18-25
38,Female,Basic,76.2,12,Africa,Laptop,8.99,False,Crypto,5,5.86,Romance,8.48,Intermittent,36-50
58,Female,Premium,17.93,7,Europe,Laptop,17.99,False,Credit Card,1,2.24,Documentary,1.0,Active,51+
19,Female,Premium,17.12,11,Europe,Tv,17.99,False,Credit Card,1,1.43,Sci-Fi,0.95,Intermittent,18-25
54,Other,Basic,11.19,27,South America,Tv,8.99,True,Gift Card,1,0.4,Comedy,1.24,Intermittent,51+
26,Other,Standard,9.6,18,Oceania,Desktop,13.99,False,Crypto,4,0.51,Horror,0.69,Intermittent,26-35
23,Other,Premium,30.22,27,South America,Desktop,17.99,False,Gift Card,1,1.08,Sci-Fi,1.68,Intermittent,18-25
25,Male,Basic,12.69,39,Europe,Mobile,8.99,True,Credit Card,3,0.32,Sci-Fi,1.41,Dormant,18-25
18,Male,Basic,29.27,45,Asia,Laptop,8.99,True,Crypto,1,0.64,Sci-Fi,3.26,Dormant,18-25
44,Female,Basic,40.75,9,South America,Desktop,8.99,False,Gift Card,1,4.08,Documentary,4.53,Intermittent,36-50
56,Male,Basic,15.94,12,North America,Tv,8.99,False,Gift Card,2,1.23,Documentary,1.77,Intermittent,51+
63,Male,Basic,27.89,30,Asia,Desktop,8.99,False,Debit Card,4,0.9,Romance,3.1,Intermittent,51+
70,Male,Standard,24.78,19,North America,Laptop,13.99,False,Gift Card,1,1.24,Sci-Fi,1.77,Intermittent,51+
53,Male,Premium,27.97,35,Africa,Desktop,17.99,False,Crypto,1,0.78,Documentary,1.55,Dormant,51+
61,Female,Premium,16.07,32,Asia,Desktop,17.99,True,Gift Card,5,0.49,Action,0.89,Dormant,51+
59,Female,Standard,0.32,29,Africa,Mobile,13.99,False,Debit Card,4,0.01,Horror,0.02,Intermittent,51+
31,Male,Basic,2.85,5,Oceania,Mobile,8.99,True,Debit Card,5,0.48,Horror,0.32,Active,26-35
44,Other,Premium,6.78,6,Africa,Laptop,17.99,False,Paypal,5,0.97,Action,0.38,Active,36-50
18,Female,Premium,12.95,39,North America,Tv,17.99,True,Gift Card,4,0.32,Romance,0.72,Dormant,18-25
64,Female,Basic,1.74,20,Europe,Laptop,8.99,True,Debit Card,5,0.08,Action,0.19,Intermittent,51+
59,Other,Basic,1.36,57,North America,Tablet,8.99,True,Gift Card,1,0.02,Sci-Fi,0.15,Dormant,51+
27,Female,Standard,3.46,42,Europe,Laptop,13.99,True,Gift Card,5,0.08,Comedy,0.25,Dormant,26-35
36,Female,Standard,16.29,48,North America,Mobile,13.99,True,Crypto,4,0.33,Documentary,1.16,Dormant,36-50
28,Other,Basic,12.94,40,Europe,Mobile,8.99,True,Paypal,3,0.32,Comedy,1.44,Dormant,26-35
66,Female,Basic,5.27,6,South America,Mobile,8.99,False,Credit Card,5,0.75,Documentary,0.59,Active,51+
24,Female,Premium,16.17,33,South America,Tablet,17.99,True,Gift Card,2,0.48,Romance,0.9,Dormant,18-25
66,Male,Premium,10.41,1,North America,Laptop,17.99,False,Credit Card,5,5.21,Comedy,0.58,Active,51+
60,Female,Basic,20.76,8,Asia,Laptop,8.99,False,Credit Card,4,2.31,Action,2.31,Intermittent,51+
45,Male,Premium,0.45,44,Asia,Mobile,17.99,True,Debit Card,3,0.01,Comedy,0.03,Dormant,36-50
54,Female,Basic,11.9,49,South America,Desktop,8.99,True,Paypal,5,0.24,Horror,1.32,Dormant,51+
33,Male,Basic,43.55,4,South America,Tv,8.99,False,Gift Card,1,8.71,Documentary,4.84,Active,26-35
69,Male,Premium,5.4,14,Africa,Tv,17.99,False,Crypto,3,0.36,Sci-Fi,0.3,Intermittent,51+
44,Other,Standard,12.56,53,North America,Laptop,13.99,True,Crypto,3,0.23,Action,0.9,Dormant,36-50
39,Male,Basic,34.56,39,Europe,Mobile,8.99,False,Debit Card,1,0.86,Comedy,3.84,Dormant,36-50
53,Female,Premium,3.41,50,Oceania,Laptop,17.99,True,Debit Card,1,0.07,Romance,0.19,Dormant,51+
33,Male,Standard,5.76,40,Europe,Desktop,13.99,True,Gift Card,5,0.14,Comedy,0.41,Dormant,26-35
36,Other,Basic,1.11,39,Oceania,Tv,8.99,True,Credit Card,1,0.03,Documentary,0.12,Dormant,36-50
65,Other,Basic,3.84,3,Oceania,Desktop,8.99,False,Credit Card,3,0.96,Comedy,0.43,Active,51+
23,Other,Premium,15.27,27,Asia,Tablet,17.99,False,Paypal,1,0.55,Drama,0.85,Intermittent,18-25
22,Female,Premium,7.28,43,North America,Desktop,17.99,False,Debit Card,5,0.17,Sci-Fi,0.4,Dormant,18-25
51,Other,Standard,0.73,46,North America,Laptop,13.99,True,Crypto,5,0.02,Documentary,0.05,Dormant,51+
69,Male,Premium,21.64,27,Europe,Mobile,17.99,False,Gift Card,5,0.77,Comedy,1.2,Intermittent,51+
57,Female,Basic,4.12,10,South America,Tv,8.99,True,Debit Card,1,0.37,Sci-Fi,0.46,Intermittent,51+
28,Other,Premium,0.77,21,North America,Mobile,17.99,True,Crypto,2,0.04,Action,0.04,Intermittent,26-35
65,Female,Basic,13.42,52,Asia,Tablet,8.99,True,Paypal,3,0.25,Horror,1.49,Dormant,51+
31,Female,Premium,4.03,24,Oceania,Mobile,17.99,True,Gift Card,5,0.16,Drama,0.22,Intermittent,26-35
54,Female,Standard,4.41,9,North America,Laptop,13.99,True,Gift Card,2,0.44,Sci-Fi,0.32,Intermittent,51+
46,Male,Basic,14.86,47,South America,Tv,8.99,True,Paypal,4,0.31,Romance,1.65,Dormant,36-50
39,Other,Premium,11.04,60,Europe,Tablet,17.99,True,Crypto,4,0.18,Horror,0.61,Dormant,36-50
29,Male,Premium,15.36,31,South America,Mobile,17.99,True,Crypto,1,0.48,Sci-Fi,0.85,Dormant,26-35
50,Other,Basic,9.54,38,Europe,Laptop,8.99,True,Paypal,3,0.24,Action,1.06,Dormant,36-50
54,Male,Basic,14.18,45,Africa,Mobile,8.99,True,Paypal,5,0.31,Documentary,1.58,Dormant,51+
32,Male,Standard,1.52,10,Asia,Desktop,13.99,True,Paypal,3,0.14,Action,0.11,Intermittent,26-35
25,Female,Premium,0.82,22,Oceania,Tablet,17.99,True,Crypto,1,0.04,Romance,0.05,Intermittent,18-25
64,Other,Premium,0.34,1,Europe,Desktop,17.99,True,Gift Card,3,0.17,Comedy,0.02,Active,51+
44,Male,Standard,1.01,13,Europe,Laptop,13.99,False,Paypal,4,0.07,Action,0.07,Intermittent,36-50
44,Female,Premium,7.47,19,Europe,Desktop,17.99,False,Debit Card,1,0.37,Action,0.42,Intermittent,36-50
18,Male,Basic,6.57,50,Africa,Laptop,8.99,True,Paypal,3,0.13,Documentary,0.73,Dormant,18-25
38,Female,Basic,39.29,54,North America,Tv,8.99,False,Credit Card,5,0.71,Romance,4.37,Dormant,36-50
36,Female,Standard,3.16,23,Oceania,Tablet,13.99,True,Crypto,5,0.13,Comedy,0.23,Intermittent,36-50
18,Female,Basic,0.75,11,Africa,Laptop,8.99,True,Crypto,5,0.06,Romance,0.08,Intermittent,18-25
21,Other,Basic,5.57,21,Oceania,Tv,8.99,False,Paypal,3,0.25,Romance,0.62,Intermittent,18-25
37,Male,Standard,3.72,31,Africa,Mobile,13.99,True,Debit Card,2,0.12,Romance,0.27,Dormant,36-50
34,Other,Premium,1.94,39,South America,Tv,17.99,True,Gift Card,5,0.05,Drama,0.11,Dormant,26-35
36,Female,Premium,1.46,60,Europe,Desktop,17.99,True,Gift Card,5,0.02,Sci-Fi,0.08,Dormant,36-50
51,Other,Basic,2.29,51,North America,Laptop,8.99,True,Credit Card,3,0.04,Sci-Fi,0.25,Dormant,51+
54,Female,Basic,6.72,47,Europe,Laptop,8.99,True,Debit Card,4,0.14,Drama,0.75,Dormant,51+
37,Male,Premium,2.44,8,Europe,Mobile,17.99,True,Crypto,2,0.27,Comedy,0.14,Intermittent,36-50
20,Other,Standard,5.46,59,South America,Mobile,13.99,True,Gift Card,2,0.09,Romance,0.39,Dormant,18-25
20,Other,Basic,5.64,24,Africa,Tablet,8.99,False,Debit Card,2,0.23,Action,0.63,Intermittent,18-25
51,Other,Standard,3.38,40,Asia,Desktop,13.99,True,Gift Card,3,0.08,Sci-Fi,0.24,Dormant,51+
39,Female,Premium,1.86,55,Oceania,Laptop,17.99,True,Debit Card,3,0.03,Documentary,0.1,Dormant,36-50
52,Female,Premium,4.12,1,South America,Laptop,17.99,False,Crypto,4,2.06,Sci-Fi,0.23,Active,51+
34,Other,Standard,7.32,57,Europe,Tablet,13.99,True,Crypto,1,0.13,Sci-Fi,0.52,Dormant,26-35
35,Female,Standard,34.3,18,Oceania,Mobile,13.99,False,Credit Card,1,1.81,Drama,2.45,Intermittent,26-35
47,Male,Premium,3.78,56,Oceania,Laptop,17.99,True,Debit Card,3,0.07,Documentary,0.21,Dormant,36-50
42,Male,Standard,10.89,15,Africa,Tablet,13.99,False,Gift Card,5,0.68,Romance,0.78,Intermittent,36-50
34,Female,Premium,5.24,20,Europe,Desktop,17.99,False,Debit Card,3,0.25,Romance,0.29,Intermittent,26-35
44,Other,Premium,46.8,46,Oceania,Mobile,17.99,False,Crypto,4,1.0,Romance,2.6,Dormant,36-50
34,Other,Premium,22.76,59,North America,Laptop,17.99,False,Credit Card,3,0.38,Action,1.27,Dormant,26-35
68,Other,Premium,5.61,41,Africa,Tv,17.99,True,Paypal,1,0.13,Action,0.31,Dormant,51+
20,Male,Basic,2.16,28,Europe,Desktop,8.99,True,Credit Card,1,0.07,Documentary,0.24,Intermittent,18-25
55,Male,Standard,13.16,57,Africa,Mobile,13.99,True,Crypto,5,0.23,Sci-Fi,0.94,Dormant,51+
68,Female,Premium,10.16,25,Africa,Tablet,17.99,False,Debit Card,3,0.39,Horror,0.56,Intermittent,51+
24,Female,Standard,35.74,48,South America,Desktop,13.99,False,Credit Card,1,0.73,Comedy,2.55,Dormant,18-25
48,Male,Basic,0.91,38,South America,Tablet,8.99,True,Debit Card,4,0.02,Romance,0.1,Dormant,36-50
46,Female,Standard,7.78,37,Africa,Tv,13.99,True,Gift Card,4,0.2,Documentary,0.56,Dormant,36-50
70,Other,Premium,4.55,22,Oceania,Mobile,17.99,True,Debit Card,1,0.2,Sci-Fi,0.25,Intermittent,51+
25,Male,Basic,22.21,57,South America,Tv,8.99,True,Debit Card,3,0.38,Horror,2.47,Dormant,18-25
41,Other,Standard,1.2,49,Africa,Laptop,13.99,True,Credit Card,4,0.02,Romance,0.09,Dormant,36-50
22,Male,Basic,3.76,59,Europe,Tv,8.99,True,Paypal,3,0.06,Documentary,0.42,Dormant,18-25
24,Other,Basic,10.15,9,Asia,Tv,8.99,False,Debit Card,2,1.02,Action,1.13,Intermittent,18-25
24,Other,Basic,2.28,43,North America,Mobile,8.99,True,Gift Card,5,0.05,Drama,0.25,Dormant,18-25
25,Other,Premium,6.08,19,Africa,Tablet,17.99,False,Credit Card,3,0.3,Documentary,0.34,Intermittent,18-25
29,Female,Basic,25.31,15,South America,Mobile,8.99,False,Gift Card,4,1.58,Documentary,2.82,Intermittent,26-35
62,Female,Basic,19.11,21,Europe,Laptop,8.99,False,Gift Card,5,0.87,Action,2.13,Intermittent,51+
35,Female,Basic,21.25,46,Oceania,Desktop,8.99,True,Credit Card,3,0.45,Drama,2.36,Dormant,26-35
41,Male,Basic,6.0,26,Africa,Laptop,8.99,False,Debit Card,4,0.22,Action,0.67,Intermittent,36-50
66,Male,Premium,7.68,52,Europe,Mobile,17.99,True,Debit Card,2,0.14,Sci-Fi,0.43,Dormant,51+
38,Other,Basic,10.9,45,South America,Tablet,8.99,True,Credit Card,4,0.24,Sci-Fi,1.21,Dormant,36-50
48,Male,Premium,23.03,54,North America,Desktop,17.99,False,Credit Card,4,0.42,Documentary,1.28,Dormant,36-50
50,Other,Basic,6.59,6,Asia,Tablet,8.99,False,Credit Card,2,0.94,Horror,0.73,Active,36-50
51,Male,Basic,1.56,55,North America,Mobile,8.99,True,Crypto,3,0.03,Action,0.17,Dormant,51+
24,Male,Basic,1.59,42,Asia,Mobile,8.99,True,Gift Card,5,0.04,Action,0.18,Dormant,18-25
44,Male,Basic,3.91,2,South America,Laptop,8.99,False,Credit Card,4,1.3,Drama,0.43,Active,36-50
65,Male,Basic,2.96,33,Africa,Mobile,8.99,True,Paypal,1,0.09,Sci-Fi,0.33,Dormant,51+
35,Male,Premium,9.88,10,South America,Mobile,17.99,False,Debit Card,3,0.9,Sci-Fi,0.55,Intermittent,26-35
62,Other,Basic,7.43,49,Africa,Mobile,8.99,True,Gift Card,4,0.15,Horror,0.83,Dormant,51+
26,Other,Premium,25.0,12,Oceania,Mobile,17.99,False,Gift Card,2,1.92,Horror,1.39,Intermittent,26-35
22,Other,Premium,42.86,54,South America,Mobile,17.99,False,Gift Card,4,0.78,Action,2.38,Dormant,18-25
33,Female,Basic,3.05,28,Africa,Laptop,8.99,True,Paypal,5,0.11,Romance,0.34,Intermittent,26-35
25,Male,Basic,9.7,4,North America,Desktop,8.99,False,Paypal,2,1.94,Horror,1.08,Active,18-25
61,Female,Standard,2.36,6,Asia,Tv,13.99,True,Crypto,1,0.34,Drama,0.17,Active,51+
61,Female,Basic,5.83,20,North America,Tablet,8.99,False,Credit Card,5,0.28,Action,0.65,Intermittent,51+
50,Male,Standard,20.95,18,Asia,Tablet,13.99,False,Gift Card,4,1.1,Drama,1.5,Intermittent,36-50
26,Male,Basic,1.54,20,North America,Tablet,8.99,True,Paypal,4,0.07,Horror,0.17,Intermittent,26-35
46,Female,Standard,4.56,14,South America,Laptop,13.99,True,Gift Card,2,0.3,Horror,0.33,Intermittent,36-50
63,Male,Standard,3.98,20,Europe,Laptop,13.99,True,Crypto,3,0.19,Horror,0.28,Intermittent,51+
54,Other,Premium,0.48,59,Asia,Desktop,17.99,True,Crypto,4,0.01,Romance,0.03,Dormant,51+
40,Male,Basic,0.28,37,South America,Desktop,8.99,True,Gift Card,2,0.01,Romance,0.03,Dormant,36-50
18,Male,Standard,20.23,36,Europe,Mobile,13.99,False,Credit Card,4,0.55,Romance,1.45,Dormant,18-25
63,Male,Premium,0.67,9,Africa,Tablet,17.99,False,Credit Card,5,0.07,Horror,0.04,Intermittent,51+
62,Other,Standard,18.27,41,Europe,Tv,13.99,True,Gift Card,3,0.43,Romance,1.31,Dormant,51+
42,Male,Premium,1.87,20,Africa,Mobile,17.99,True,Debit Card,3,0.09,Drama,0.1,Intermittent,36-50
29,Male,Standard,23.05,36,Africa,Mobile,13.99,False,Gift Card,4,0.62,Documentary,1.65,Dormant,26-35
66,Female,Basic,2.61,44,Oceania,Tv,8.99,True,Credit Card,1,0.06,Action,0.29,Dormant,51+
57,Male,Premium,15.52,13,Oceania,Tablet,17.99,False,Crypto,5,1.11,Action,0.86,Intermittent,51+
56,Female,Basic,38.59,10,Oceania,Mobile,8.99,False,Gift Card,2,3.51,Sci-Fi,4.29,Intermittent,51+
32,Male,Basic,14.22,48,North America,Tv,8.99,True,Crypto,3,0.29,Comedy,1.58,Dormant,26-35
69,Male,Standard,3.46,60,North America,Desktop,13.99,True,Crypto,5,0.06,Action,0.25,Dormant,51+
30,Female,Premium,5.97,2,South America,Tablet,17.99,False,Credit Card,3,1.99,Horror,0.33,Active,26-35
56,Male,Basic,6.94,27,South America,Mobile,8.99,True,Gift Card,3,0.25,Comedy,0.77,Intermittent,51+
35,Male,Basic,22.39,45,Europe,Mobile,8.99,True,Gift Card,1,0.49,Sci-Fi,2.49,Dormant,26-35
41,Other,Standard,3.61,29,Asia,Tablet,13.99,False,Debit Card,5,0.12,Action,0.26,Intermittent,36-50
43,Other,Basic,0.37,16,Africa,Tv,8.99,True,Debit Card,5,0.02,Documentary,0.04,Intermittent,36-50
60,Female,Basic,6.3,3,North America,Mobile,8.99,False,Debit Card,2,1.57,Comedy,0.7,Active,51+
22,Female,Premium,15.39,58,Africa,Desktop,17.99,True,Credit Card,2,0.26,Sci-Fi,0.86,Dormant,18-25
18,Female,Basic,3.19,16,North America,Laptop,8.99,True,Gift Card,4,0.19,Action,0.35,Intermittent,18-25
41,Male,Basic,19.33,6,Europe,Laptop,8.99,False,Gift Card,5,2.76,Horror,2.15,Active,36-50
53,Female,Basic,40.81,17,Africa,Mobile,8.99,False,Gift Card,1,2.27,Comedy,4.54,Intermittent,51+
37,Other,Basic,7.26,57,Oceania,Tv,8.99,True,Gift Card,4,0.13,Horror,0.81,Dormant,36-50
37,Male,Standard,18.92,0,North America,Tv,13.99,False,Crypto,1,18.92,Action,1.35,Active,36-50
41,Male,Premium,8.26,57,North America,Mobile,17.99,True,Crypto,4,0.14,Documentary,0.46,Dormant,36-50
59,Male,Basic,8.85,16,Asia,Tablet,8.99,False,Credit Card,3,0.52,Documentary,0.98,Intermittent,51+
28,Female,Premium,4.14,37,South America,Tablet,17.99,True,Gift Card,2,0.11,Documentary,0.23,Dormant,26-35
70,Other,Premium,20.54,19,Europe,Tv,17.99,False,Crypto,4,1.03,Horror,1.14,Intermittent,51+
50,Other,Standard,9.9,10,North America,Desktop,13.99,False,Debit Card,2,0.9,Drama,0.71,Intermittent,36-50
62,Other,Premium,4.03,50,Europe,Mobile,17.99,True,Gift Card,4,0.08,Horror,0.22,Dormant,51+
51,Other,Premium,1.67,28,Africa,Tablet,17.99,True,Crypto,4,0.06,Action,0.09,Intermittent,51+
27,Other,Basic,12.8,43,North America,Tv,8.99,True,Debit Card,2,0.29,Horror,1.42,Dormant,26-35
63,Other,Standard,17.51,12,South America,Tablet,13.99,False,Paypal,1,1.35,Romance,1.25,Intermittent,51+
56,Other,Premium,45.06,6,Africa,Mobile,17.99,False,Gift Card,5,6.44,Action,2.5,Active,51+
56,Other,Standard,21.77,51,Asia,Tv,13.99,False,Credit Card,2,0.42,Drama,1.56,Dormant,51+
57,Male,Premium,12.13,24,Africa,Laptop,17.99,False,Crypto,1,0.49,Romance,0.67,Intermittent,51+
64,Other,Standard,3.68,55,South America,Mobile,13.99,True,Crypto,5,0.07,Comedy,0.26,Dormant,51+
50,Other,Premium,0.73,24,North America,Tablet,17.99,True,Crypto,2,0.03,Action,0.04,Intermittent,36-50
63,Other,Basic,2.37,28,South America,Laptop,8.99,True,Debit Card,5,0.08,Comedy,0.26,Intermittent,51+
47,Other,Standard,13.83,54,Africa,Mobile,13.99,True,Gift Card,3,0.25,Documentary,0.99,Dormant,36-50
27,Female,Premium,15.99,37,Africa,Tablet,17.99,True,Gift Card,2,0.42,Drama,0.89,Dormant,26-35
21,Male,Basic,21.57,47,North America,Mobile,8.99,True,Debit Card,3,0.45,Comedy,2.4,Dormant,18-25
52,Other,Premium,6.62,56,Asia,Desktop,17.99,True,Gift Card,1,0.12,Comedy,0.37,Dormant,51+
27,Other,Standard,20.06,45,Europe,Laptop,13.99,False,Debit Card,4,0.44,Action,1.43,Dormant,26-35
28,Other,Basic,0.79,40,Asia,Laptop,8.99,True,Gift Card,1,0.02,Action,0.09,Dormant,26-35
18,Male,Standard,3.49,54,Oceania,Laptop,13.99,True,Crypto,3,0.06,Sci-Fi,0.25,Dormant,18-25
19,Other,Premium,8.12,2,Europe,Laptop,17.99,False,Paypal,1,2.71,Action,0.45,Active,18-25
34,Male,Premium,28.39,41,Africa,Laptop,17.99,False,Crypto,2,0.68,Horror,1.58,Dormant,26-35
63,Male,Basic,1.3,20,Africa,Laptop,8.99,True,Crypto,5,0.06,Horror,0.14,Intermittent,51+
60,Male,Premium,7.31,21,Africa,Desktop,17.99,False,Gift Card,3,0.33,Horror,0.41,Intermittent,51+
24,Male,Standard,3.05,9,North America,Tv,13.99,True,Crypto,1,0.3,Action,0.22,Intermittent,18-25
34,Other,Premium,8.64,8,Oceania,Tv,17.99,False,Gift Card,4,0.96,Action,0.48,Intermittent,26-35
55,Female,Basic,17.61,35,South America,Desktop,8.99,True,Gift Card,1,0.49,Comedy,1.96,Dormant,51+
31,Female,Premium,5.68,49,Asia,Laptop,17.99,True,Crypto,2,0.11,Comedy,0.32,Dormant,26-35
28,Female,Premium,10.53,23,Asia,Desktop,17.99,False,Credit Card,2,0.44,Horror,0.59,Intermittent,26-35
58,Other,Premium,22.17,40,Europe,Laptop,17.99,False,Paypal,4,0.54,Comedy,1.23,Dormant,51+
44,Female,Basic,58.4,26,Oceania,Desktop,8.99,False,Gift Card,1,2.16,Sci-Fi,6.5,Intermittent,36-50
69,Female,Premium,5.8,26,North America,Tablet,17.99,False,Paypal,5,0.21,Romance,0.32,Intermittent,51+
42,Female,Premium,9.08,17,Africa,Desktop,17.99,False,Crypto,1,0.5,Documentary,0.5,Intermittent,36-50
52,Female,Basic,17.09,42,South America,Tv,8.99,True,Crypto,2,0.4,Action,1.9,Dormant,51+
50,Male,Premium,12.33,16,South America,Mobile,17.99,False,Paypal,5,0.73,Comedy,0.69,Intermittent,36-50
20,Male,Standard,12.93,14,South America,Laptop,13.99,False,Crypto,1,0.86,Drama,0.92,Intermittent,18-25
37,Male,Premium,8.96,42,South America,Laptop,17.99,True,Gift Card,1,0.21,Comedy,0.5,Dormant,36-50
51,Other,Standard,1.1,29,South America,Tablet,13.99,True,Gift Card,3,0.04,Documentary,0.08,Intermittent,51+
49,Female,Premium,3.03,39,Africa,Tv,17.99,True,Debit Card,2,0.08,Horror,0.17,Dormant,36-50
40,Male,Basic,9.07,11,Asia,Mobile,8.99,False,Credit Card,1,0.76,Horror,1.01,Intermittent,36-50
60,Other,Premium,9.22,45,Oceania,Desktop,17.99,True,Crypto,2,0.2,Documentary,0.51,Dormant,51+
44,Female,Premium,5.79,8,South America,Tv,17.99,False,Gift Card,3,0.64,Documentary,0.32,Intermittent,36-50
29,Female,Basic,8.55,40,North America,Tablet,8.99,True,Paypal,1,0.21,Romance,0.95,Dormant,26-35
30,Male,Premium,1.87,6,Asia,Desktop,17.99,False,Credit Card,2,0.27,Comedy,0.1,Active,26-35
